iter anc pos neg
849 79670_0 79670_1 32068_0
850 91091_0 91091_1 74181_0
851 78805_0 78805_1 83115_0
852 25889_0 25889_1 78854_0
853 94987_0 94987_1 17210_0
854 78776_0 78776_1 13129_0
855 75149_1 75149_2 82155_0
856 309_0 294_1 49246_0
857 7615_0 7615_1 4330_0
858 413_1 422_7 12201_0
859 51592_0 51592_1 3618_0
860 33674_0 33674_1 9780_1
861 74753_0 74753_1 99300_0
862 29_2 56_4 91604_0
863 70359_0 70359_1 76931_0
864 382_2 373_1 13966_0
865 90656_0 90656_1 19772_0
866 407_5 411_5 27653_0
867 87039_0 87039_1 16000_0
868 46065_0 46065_1 18872_0
869 259_0 233_4 32114_3
870 7264_0 7264_1 76278_0
871 60959_0 60959_1 43254_0
872 16060_0 16060_1 5364_0
873 10635_0 10635_1 59189_0
874 427_3 415_5 32724_3
875 88951_0 88951_1 59438_0
876 17294_0 17294_1 77108_0
877 33515_0 33515_1 22309_0
878 158_3 155_1 94112_11
879 63818_0 63818_1 15100_0
880 47260_0 47260_1 61113_0
881 216_3 224_1 5923_0
882 408_3 414_1 42233_0
883 20560_0 20560_1 76030_0
884 75523_0 75523_1 97767_0
885 55319_1 55319_2 64831_2
886 51858_0 51858_1 31736_0
887 47747_0 47747_1 15531_0
888 32627_0 32627_1 10811_0
889 8646_0 8646_1 80683_0
890 59767_0 59767_1 48476_0
891 98717_0 98717_1 66980_0
892 24054_0 24054_1 1569_0
893 94595_0 94595_1 91760_0
894 33433_0 33433_1 73074_0
895 6898_0 6898_1 10787_0
896 14793_0 14793_1 17293_0
897 75748_0 75748_1 85236_0
898 187_1 192_0 64577_0
899 61046_0 61046_1 76238_0
900 72457_0 72457_1 59763_0
901 27792_0 27792_1 37377_0
902 169_3 174_1 2951_0
903 9417_0 9417_1 42084_0
904 114_1 115_0 19087_0
905 92888_0 92888_1 87830_0
906 16739_0 16739_1 34053_0
907 82081_0 82081_1 95005_0
908 4662_0 4662_1 26279_0
909 279_2 270_2 49524_1
910 84956_0 84956_1 83295_0
911 66508_0 66508_1 49650_0
912 154_3 173_2 94112_12
913 71369_0 71369_1 28124_0
914 5654_0 5654_1 27591_0
915 72242_0 72242_1 65141_0
916 86607_0 86607_1 17901_0
917 2762_0 2762_1 3520_0
918 9003_0 9003_1 20876_0
919 97836_0 97836_1 74388_0
920 4577_0 4577_1 99704_0
921 179_2 171_3 49174_0
922 285_4 278_7 55472_0
923 35956_0 35956_1 75555_0
924 15074_0 15074_1 11973_0
925 34419_0 34419_1 7236_0
926 79233_0 79233_1 32543_0
927 44904_0 44904_1 65631_0
928 72561_0 72561_1 89288_0
929 31399_0 31399_1 42972_0
930 91938_0 91938_1 76366_0
931 15483_0 15483_1 92682_0
932 41941_0 41941_1 79431_0
933 18336_0 18336_1 47590_0
934 60386_0 60386_1 24137_0
935 59021_0 59021_1 35147_0
936 352_5 332_0 76969_0
937 38361_0 38361_1 50662_0
938 29177_0 29177_1 84376_0
939 72_2 76_1 66024_2
940 304_5 312_2 44150_0
941 38710_0 38710_1 76337_0
942 7790_0 7790_1 96110_0
943 41883_0 41883_1 63782_0
944 77689_0 77689_1 54426_0
945 41_0 37_6 72563_0
946 20424_0 20424_1 64818_0
947 274_2 281_5 15787_0
948 422_8 406_2 43987_0
949 99658_0 99658_1 37689_0
950 20903_0 20903_1 55387_0
951 10757_0 10757_1 92976_0
952 72566_0 72566_1 21640_0
953 29483_0 29483_1 50344_0
954 65116_0 65116_1 23384_0
955 92329_0 92329_1 57328_0
956 89264_0 89264_1 14795_0
957 345_0 352_6 75248_0
958 73639_0 73639_1 89315_0
959 63992_0 63992_1 39110_0
960 79681_0 79681_1 90414_0
961 4506_0 4506_1 7288_0
962 55134_0 55134_1 4410_0
963 427_4 408_4 16639_0
964 22600_0 22600_1 55267_0
965 34275_0 34275_1 56699_0
966 405_4 425_1 11137_0
967 279_3 273_2 17559_0
968 28327_0 28327_1 25889_2
969 188_0 187_2 36995_0
970 16073_0 16073_1 24550_0
971 28157_0 28157_1 94418_0
972 65117_0 65117_1 52328_1
973 4774_1 4774_2 29759_2
974 94717_0 94717_1 76236_0
975 92098_0 92098_1 23032_0
976 20714_0 20714_1 41405_0
977 97788_0 97788_1 60621_0
978 29228_0 29228_1 4169_0
979 428_1 412_8 88595_2
980 92579_0 92579_1 17497_0
981 366_0 387_1 1713_0
982 169_4 166_5 98139_0
983 28728_0 28728_1 6772_0
984 43255_0 43255_1 50032_0
985 45395_0 45395_1 65637_0
986 97875_0 97875_1 59938_0
987 69867_0 69867_1 72122_0
988 11273_0 11273_1 52955_0
989 35_0 37_7 43950_0
990 20420_0 20420_1 22188_0
991 311_2 300_6 11692_0
992 61173_0 61173_1 62540_0
993 11425_0 11425_1 46534_0
994 27041_0 27041_1 13623_0
995 81298_0 81298_1 44007_0
996 5663_0 5663_1 31372_0
997 37975_0 37975_1 75099_0
998 427_3 422_9 58837_0
999 74291_0 74291_1 8589_0
1000 17092_0 17092_1 43751_0
1001 434_3 414_2 19562_0
1002 408_5 405_5 3435_0
1003 70020_0 70020_1 8720_0
1004 19247_0 19247_1 21364_0
1005 85328_0 85328_1 46207_1
1006 125_1 120_1 53534_0
1007 97094_0 97094_1 20499_0
1008 67789_0 67789_1 39798_0
1009 233_5 253_0 95073_0
1010 225_2 227_0 87308_0
1011 76927_0 76927_1 55780_0
1012 20356_0 20356_1 56144_0
1013 58727_0 58727_1 40100_0
1014 91541_0 91541_1 66292_0
1015 98751_0 98751_1 3117_0
1016 7022_0 7022_1 32704_0
1017 106_0 114_2 82872_0
1018 66863_0 66863_1 7260_0
1019 64358_0 64358_1 67460_0
1020 26068_0 26068_1 3473_0
1021 26802_0 26802_1 82067_0
1022 10482_0 10482_1 56538_0
1023 35094_0 35094_1 76817_0
1024 56092_0 56092_1 72386_0
1025 99251_0 99251_1 36173_0
1026 86723_0 86723_1 16331_0
1027 82702_0 82702_1 38841_0
1028 16265_0 16265_1 83058_0
1029 13656_0 13656_1 64119_0
1030 58001_0 58001_1 22024_0
1031 273_3 278_8 86366_0
1032 425_2 416_4 1986_0
1033 414_3 426_9 97352_1
1034 526_2 516_1 80093_0
1035 85042_0 85042_1 17691_0
1036 227_1 226_2 38038_0
1037 407_6 427_4 32724_4
1038 689_0 689_1 12221_0
1039 82677_0 82677_1 93947_0
1040 5721_0 5721_1 11526_0
1041 16725_0 16725_1 96951_0
1042 9555_0 9555_1 47575_0
1043 96307_0 96307_1 38634_0
1044 37354_0 37354_1 36324_0
1045 278_9 279_4 73585_0
1046 79194_0 79194_1 73733_0
1047 46968_0 46968_1 88144_0
1048 90831_0 90831_1 26524_0
1049 59823_0 59823_1 45417_0
1050 414_4 430_0 56194_0
1051 41299_0 41299_1 39768_1
1052 30623_0 30623_1 5745_0
1053 49955_0 49955_1 87492_0
1054 83960_0 83960_1 33441_0
1055 55808_1 55808_2 13176_0
1056 76759_0 76759_1 69479_0
1057 62237_0 62237_1 87339_0
1058 62392_0 62392_1 19793_0
1059 154_4 158_3 94112_13
1060 79515_0 79515_1 80996_0
1061 66704_0 66704_1 30856_0
1062 304_6 294_2 19087_1
1063 72206_1 72206_2 25829_0
1064 74627_0 74627_1 59526_0
1065 75540_0 75540_1 63752_0
1066 12958_0 12958_1 24712_0
1067 41380_0 41380_1 62998_0
1068 77962_0 77962_1 88207_0
1069 85822_0 85822_1 91853_0
1070 421_5 408_6 5344_0
1071 86494_0 86494_1 18208_0
1072 68973_0 68973_1 45694_1
1073 28454_0 28454_1 68809_0
1074 91069_0 91069_1 72054_0
1075 3868_0 3868_1 9515_0
1076 1929_0 1929_1 26315_0
1077 268_9 280_3 2385_0
1078 11343_0 11343_1 13943_0
1079 95012_0 95012_1 24193_0
1080 44483_0 44483_1 20899_0
1081 56463_1 56463_2 81463_0
1082 23229_0 23229_1 72155_0
1083 75951_0 75951_1 77605_0
1084 26933_0 26933_1 91636_0
1085 75146_0 75146_1 75908_0
1086 20378_0 20378_1 8571_0
1087 96413_0 96413_1 57964_0
1088 58600_0 58600_1 71121_0
1089 114_3 93_0 8821_0
1090 20496_0 20496_1 85674_0
1091 44595_0 44595_1 97003_0
1092 407_7 422_10 83516_0
1093 50313_0 50313_1 36720_0
1094 64_3 42_1 48627_0
1095 13307_0 13307_1 96513_0
1096 458_0 454_1 65490_0
1097 8432_0 8432_1 44781_0
1098 273_4 276_7 21488_1
1099 288_3 278_1 78637_0
1100 48259_0 48259_1 53362_0
1101 86077_0 86077_1 22734_0
1102 83092_0 83092_1 24295_0
1103 54213_0 54213_1 27610_0
1104 98730_0 98730_1 40118_0
1105 87547_0 87547_1 6010_0
1106 11888_0 11888_1 57360_0
1107 426_10 430_1 99213_1
1108 4591_0 4591_1 22785_0
1109 77638_0 77638_1 84861_0
1110 70683_0 70683_1 17970_0
1111 72476_0 72476_1 46491_0
1112 84987_0 84987_1 12896_0
1113 15312_0 15312_1 8732_0
1114 70106_0 70106_1 22845_0
1115 422_11 417_1 43052_0
1116 60220_0 60220_1 12839_0
1117 37752_0 37752_1 22385_0
1118 56977_0 56977_1 1981_0
1119 94370_0 94370_1 69228_0
1120 98159_0 98159_1 30881_0
1121 47557_0 47557_1 88282_2
1122 93246_0 93246_1 66063_0
1123 31836_0 31836_1 20497_0
1124 65928_0 65928_1 64306_2
1125 434_1 422_12 28073_0
1126 86178_0 86178_1 53705_0
1127 19623_0 19623_1 71708_0
1128 47782_0 47782_1 14035_0
1129 5615_0 5615_1 26885_0
1130 91049_0 91049_1 80105_1
1131 43631_0 43631_1 95383_0
1132 54635_0 54635_1 74088_0
1133 58062_0 58062_1 16540_0
1134 70762_0 70762_1 28478_0
1135 84260_0 84260_1 58646_0
1136 428_2 411_6 15969_0
1137 51621_0 51621_1 63667_0
1138 287_0 267_2 16498_0
1139 17699_0 17699_1 84528_0
1140 23422_0 23422_1 24585_0
1141 68695_0 68695_1 62035_0
1142 29775_0 29775_1 66362_0
1143 40046_0 40046_1 26774_0
1144 26674_0 26674_1 30664_0
1145 281_0 271_5 63283_0
1146 12815_0 12815_1 4737_0
1147 74157_0 74157_1 78038_0
1148 22601_0 22601_1 19278_0
1149 12386_0 12386_1 39460_0
1150 75258_0 75258_1 73084_0
1151 68056_0 68056_1 68258_0
1152 32070_0 32070_1 91453_0
1153 62610_0 62610_1 12303_0
1154 35957_1 35957_2 82263_2
1155 171_4 153_2 85486_0
1156 407_7 425_1 32724_5
1157 63868_0 63868_1 96250_0
1158 352_7 331_0 23364_1
1159 16628_0 16628_1 24339_0
1160 7486_0 7486_1 8228_0
1161 415_6 416_5 32724_0
1162 382_3 376_0 68217_0
1163 286_6 269_1 78150_0
1164 93516_0 93516_1 28548_0
1165 81506_0 81506_1 32935_0
1166 276_8 279_5 65851_0
1167 41377_0 41377_1 34680_0
1168 526_3 527_0 80093_1
1169 508_1 514_0 80109_0
1170 16034_0 16034_1 9324_0
1171 99962_0 99962_1 80088_0
1172 66454_0 66454_1 10325_0
1173 91557_0 91557_1 8438_0
1174 41814_0 41814_1 87271_0
1175 81380_0 81380_1 32259_0
1176 24699_0 24699_1 13239_0
1177 63506_0 63506_1 61814_0
1178 184_2 166_6 1943_0
1179 54263_1 54263_2 39077_0
1180 59272_0 59272_1 39401_1
1181 414_5 405_6 12359_0
1182 33496_0 33496_1 18621_0
1183 37992_0 37992_1 95556_0
1184 72401_0 72401_1 78090_0
1185 94085_0 94085_1 1088_0
1186 87483_0 87483_1 55830_0
1187 49930_0 49930_1 51246_0
1188 20464_0 20464_1 77681_0
1189 414_6 417_2 93551_0
1190 78075_0 78075_1 96875_0
1191 422_13 416_6 61069_0
1192 270_3 276_9 93298_0
1193 57377_0 57377_1 40408_0
1194 46550_0 46550_1 70940_0
1195 421_6 405_6 6849_0
1196 22038_0 22038_1 15438_0
1197 71178_0 71178_1 39866_0
1198 46174_0 46174_1 40650_0
1199 9240_0 9240_1 87967_0
1200 69884_0 69884_1 12081_0
1201 94829_0 94829_1 89113_0
1202 19540_0 19540_1 84183_1
1203 3623_0 3623_1 35916_0
1204 47132_0 47132_1 14704_0
1205 17054_0 17054_1 61653_0
1206 34686_0 34686_1 27208_0
1207 46746_0 46746_1 70771_0
1208 44252_0 44252_1 70192_0
1209 63741_0 63741_1 19273_0
1210 95063_0 95063_1 51052_0
1211 98674_0 98674_1 17511_0
1212 72462_0 72462_1 56337_0
1213 52894_0 52894_1 56438_0
1214 36715_0 36715_1 49602_0
1215 83716_0 83716_1 25220_0
1216 42776_0 42776_1 31359_0
1217 48780_0 48780_1 85348_0
1218 54581_0 54581_1 40180_0
1219 45132_0 45132_1 81194_0
1220 57669_0 57669_1 11238_0
1221 275_0 281_1 66504_0
1222 318_0 321_0 61468_0
1223 422_14 421_2 43987_1
1224 39512_0 39512_1 30921_0
1225 236_0 254_3 19702_0
1226 86986_0 86986_1 89420_0
1227 87978_0 87978_1 6658_0
1228 35641_0 35641_1 6392_0
1229 96936_0 96936_1 8380_0
1230 304_7 292_2 52770_3
1231 87348_0 87348_1 46200_1
1232 9599_0 9599_1 49665_0
1233 99852_0 99852_1 15259_0
1234 54406_0 54406_1 40377_0
1235 89907_0 89907_1 16616_0
1236 573_0 573_1 98125_0
1237 44841_0 44841_1 83124_0
1238 71813_0 71813_1 69052_0
1239 17204_0 17204_1 72599_0
1240 3749_0 3749_1 93991_1
1241 278_2 275_1 9977_0
1242 9348_0 9348_1 6518_0
1243 71795_0 71795_1 4456_0
1244 1325_0 1325_1 26894_0
1245 289_3 276_10 60978_1
1246 53344_0 53344_1 63876_0
1247 56375_0 56375_1 24352_0
1248 78970_0 78970_1 22501_0
1249 20779_0 20779_1 90448_0
1250 95321_0 95321_1 97819_0
1251 83320_0 83320_1 87601_0
1252 382_4 362_0 78756_0
1253 268_10 269_2 8056_0
1254 53942_0 53942_1 35624_0
1255 12782_0 12782_1 50347_0
1256 404_0 410_0 80025_0
1257 5781_0 5781_1 71557_0
1258 408_7 416_2 676_0
1259 43364_0 43364_1 31243_0
1260 85065_0 85065_1 20992_0
1261 45401_0 45401_1 44763_0
1262 24882_0 24882_1 43476_0
1263 81816_0 81816_1 89963_0
1264 29606_0 29606_1 99087_0
1265 100020_0 100020_1 33902_0
1266 76_2 70_3 66024_3
1267 75359_0 75359_1 79440_0
1268 187_3 188_1 15081_2
1269 78740_0 78740_1 15408_0
1270 9713_0 9713_1 18762_0
1271 403_2 414_7 81778_0
1272 281_2 270_4 63144_1
1273 48488_0 48488_1 77687_0
1274 30759_0 30759_1 41864_0
1275 79010_0 79010_1 3159_0
1276 36162_0 36162_1 66027_0
1277 64872_0 64872_1 66762_0
1278 33831_0 33831_1 75246_0
1279 61380_0 61380_1 71043_0
1280 18148_0 18148_1 8562_0
1281 21158_0 21158_1 92845_0
1282 71895_0 71895_1 91571_0
1283 269_3 281_0 13871_0
1284 89514_0 89514_1 27264_0
1285 187_3 193_1 58183_0
1286 56876_0 56876_1 79594_0
1287 24448_0 24448_1 29327_0
1288 72297_0 72297_1 76391_0
1289 57254_0 57254_1 6104_0
1290 56684_0 56684_1 61931_0
1291 32282_0 32282_1 3168_0
1292 35674_0 35674_1 2560_0
1293 25095_0 25095_1 15345_0
1294 13774_0 13774_1 22533_0
1295 48490_0 48490_1 46966_0
1296 91034_0 91034_1 30480_0
1297 243_1 254_4 99513_0
1298 69806_0 69806_1 84987_2
1299 55377_0 55377_1 96291_0
1300 65200_0 65200_1 17168_0
1301 131_2 127_0 92104_0
1302 40_0 37_8 47705_0
1303 84612_0 84612_1 21656_0
1304 19173_0 19173_1 89886_0
1305 97426_0 97426_1 96616_0
1306 37_9 56_2 82996_0
1307 81262_0 81262_1 80973_0
1308 83096_0 83096_1 21941_0
1309 405_7 415_7 82633_0
1310 454_2 459_1 93964_0
1311 75416_0 75416_1 43914_0
1312 42891_0 42891_1 37675_0
1313 52862_0 52862_1 34998_0
1314 99434_0 99434_1 96810_0
1315 407_8 416_3 32724_1
1316 83070_0 83070_1 69051_0
1317 98170_0 98170_1 6273_0
1318 16068_0 16068_1 99454_0
1319 15409_0 15409_1 45617_0
1320 27497_0 27497_1 96879_0
1321 115_1 114_4 51800_0
1322 68769_0 68769_1 6134_0
1323 84168_0 84168_1 40356_0
1324 24889_0 24889_1 33758_0
1325 75146_2 75146_3 82984_0
1326 30407_0 30407_1 12203_0
1327 98957_0 98957_1 31028_0
1328 284_2 269_4 16200_0
1329 12333_0 12333_1 23365_0
1330 74912_0 74912_1 84843_2
1331 266_3 286_3 643_1
1332 62412_0 62412_1 74369_0
1333 59602_0 59602_1 60285_0
1334 6688_0 6688_1 97097_0
1335 67753_0 67753_1 671_0
1336 75633_0 75633_1 74148_0
1337 11643_0 11643_1 11789_0
1338 420_3 411_7 49820_0
1339 33179_0 33179_1 60881_0
1340 158_4 179_3 28592_0
1341 91031_0 91031_1 91105_0
1342 56385_0 56385_1 55884_0
1343 279_6 289_4 62470_0
1344 46785_0 46785_1 76930_0
1345 70048_0 70048_1 63304_0
1346 80_3 78_1 67256_2
1347 54605_0 54605_1 3562_0
1348 12368_0 12368_1 18729_0
1349 30636_0 30636_1 22427_0
1350 11487_0 11487_1 67467_0
1351 8439_0 8439_1 32336_0
1352 415_8 427_5 32724_2
1353 42204_0 42204_1 36341_0
1354 13626_0 13626_1 58355_0
1355 289_5 281_1 34357_0
1356 24222_0 24222_1 4352_0
1357 24678_0 24678_1 93824_0
1358 4859_0 4859_1 79363_0
1359 25948_0 25948_1 8993_0
1360 73852_1 73852_2 97057_2
1361 86039_0 86039_1 47170_0
1362 100076_0 100076_1 81687_0
1363 29_3 56_3 28629_0
1364 95985_0 95985_1 85587_0
1365 31741_0 31741_1 80476_0
1366 96788_0 96788_1 63167_0
1367 40498_0 40498_1 19074_0
1368 89594_0 89594_1 53010_0
1369 5686_0 5686_1 49620_0
1370 84419_0 84419_1 77500_0
1371 276_11 281_2 80591_0
1372 69465_0 69465_1 46508_1
1373 34775_0 34775_1 84231_0
1374 8583_0 8583_1 71520_0
1375 70595_0 70595_1 3064_0
1376 184_3 179_4 94112_14
1377 281_3 266_4 10160_1
1378 38607_0 38607_1 87592_0
1379 31420_0 31420_1 40161_0
1380 227_2 226_3 4593_0
1381 28311_1 28311_2 51419_2
1382 274_3 281_4 24682_0
1383 352_2 338_0 53501_0
1384 33303_0 33303_1 47159_0
1385 96349_0 96349_1 31023_0
1386 87338_0 87338_1 32338_0
1387 1114_0 1114_1 603_0
1388 93721_0 93721_1 86953_0
1389 49852_0 49852_1 87861_0
1390 26401_0 26401_1 81232_0
1391 30949_0 30949_1 4865_0
1392 62764_0 62764_1 30192_0
1393 87240_0 87240_1 92300_0
1394 43525_0 43525_1 36368_0
1395 90_0 114_5 82872_1
1396 54009_0 54009_1 97848_0
1397 426_11 428_3 88595_1
1398 34653_0 34653_1 49248_0
1399 216_4 224_2 27658_1
1400 41217_0 41217_1 66655_0
1401 40898_0 40898_1 52107_0
1402 92680_0 92680_1 74663_0
1403 23546_0 23546_1 85314_0
1404 460_2 454_3 44966_0
1405 84420_0 84420_1 75339_0
1406 280_4 276_12 63283_1
1407 268_11 270_5 97611_0
1408 75919_0 75919_1 35770_0
1409 63386_0 63386_1 72991_0
1410 84720_0 84720_1 90534_0
1411 7467_0 7467_1 77448_0
1412 78213_0 78213_1 55311_0
1413 275_2 281_3 643_2
1414 409_1 422_15 56946_0
1415 47793_0 47793_1 84176_0
1416 64056_0 64056_1 64480_0
1417 122_0 131_3 10616_0
1418 72605_0 72605_1 94782_0
1419 92556_0 92556_1 55953_0
1420 77227_0 77227_1 23597_0
1421 405_3 421_3 57186_0
1422 89172_0 89172_1 65910_0
1423 259_1 254_5 50022_0
1424 95294_0 95294_1 32572_0
1425 89559_0 89559_1 70751_0
1426 26759_0 26759_1 96767_1
1427 72006_0 72006_1 27730_0
1428 38459_0 38459_1 43139_0
1429 21032_0 21032_1 7472_0
1430 36414_2 36414_3 41964_0
1431 287_1 267_3 28120_0
1432 87925_0 87925_1 90490_0
1433 32268_0 32268_1 28878_0
1434 94475_0 94475_1 6701_0
1435 71849_0 71849_1 85592_0
1436 21129_0 21129_1 94569_0
1437 79996_0 79996_1 51541_0
1438 96342_0 96342_1 8780_0
1439 84807_0 84807_1 57401_0
1440 1222_0 1222_1 2897_0
1441 305_2 291_3 16089_0
1442 88534_0 88534_1 64233_0
1443 88142_0 88142_1 37088_0
1444 39794_0 39794_1 29316_0
1445 51528_0 51528_1 20879_0
1446 278_3 267_4 2882_0
1447 426_12 406_3 20205_2
1448 93088_0 93088_1 11365_0
1449 243_1 233_3 50614_0
1450 77526_0 77526_1 97566_0
1451 278_4 269_5 75556_0
1452 50830_0 50830_1 65553_0
1453 46877_0 46877_1 30876_0
1454 68922_0 68922_1 34208_0
1455 85841_0 85841_1 82627_0
1456 80238_0 80238_1 22136_0
1457 66198_0 66198_1 96037_0
1458 7540_0 7540_1 16035_0
1459 163_3 167_0 69511_3
1460 70143_0 70143_1 38953_0
1461 99563_0 99563_1 43845_0
1462 40644_0 40644_1 60376_0
1463 37814_0 37814_1 71807_0
1464 28217_0 28217_1 87313_0
1465 5363_0 5363_1 11372_0
1466 96058_0 96058_1 42517_0
1467 85652_0 85652_1 34466_1
1468 412_9 416_4 88595_2
1469 276_13 278_5 31384_0
1470 54486_0 54486_1 68080_0
1471 82646_0 82646_1 38043_0
1472 71481_0 71481_1 63316_0
1473 84889_0 84889_1 6931_0
1474 81534_0 81534_1 33347_0
1475 45176_0 45176_1 83734_0
1476 47307_0 47307_1 42307_0
1477 37799_0 37799_1 34473_0
1478 17005_0 17005_1 82135_0
1479 16045_0 16045_1 95373_0
1480 5824_0 5824_1 79339_0
1481 409_2 414_8 15985_0
1482 405_4 407_5 16672_0
1483 76469_0 76469_1 92800_0
1484 89467_0 89467_1 44224_0
1485 92567_0 92567_1 1509_0
1486 27366_0 27366_1 93786_0
1487 414_9 417_3 4606_0
1488 74689_0 74689_1 93039_0
1489 27949_0 27949_1 72899_0
1490 56415_0 56415_1 55638_0
1491 3574_0 3574_1 26743_0
1492 43321_0 43321_1 42747_0
1493 287_0 289_6 6901_0
1494 21383_0 21383_1 35321_0
1495 280_5 279_0 7497_0
1496 22894_0 22894_1 67153_0
1497 20497_1 20497_2 74061_0
1498 85599_0 85599_1 57459_0
1499 31049_0 31049_1 56981_0
1500 12608_0 12608_1 77435_0
1501 266_5 276_14 36745_1
1502 53454_0 53454_1 94029_0
1503 345_1 352_3 31161_0
1504 31326_0 31326_1 3357_0
1505 66495_0 66495_1 32369_0
1506 27669_0 27669_1 28137_0
1507 179_5 154_5 1943_1
1508 95298_0 95298_1 41908_0
1509 38810_0 38810_1 41576_0
1510 278_6 288_4 80398_0
1511 43687_0 43687_1 33957_0
1512 29293_0 29293_1 45147_0
1513 46055_0 46055_1 28180_0
1514 47294_0 47294_1 40040_0
1515 167_1 169_5 94112_10
1516 49043_0 49043_1 99351_0
1517 28545_0 28545_1 82218_0
1518 426_13 416_5 81850_0
1519 93814_0 93814_1 9424_0
1520 177_2 150_5 69511_4
1521 125_2 131_4 80974_0
1522 21278_0 21278_1 25104_0
1523 15094_0 15094_1 80398_0
1524 278_7 286_4 44628_0
1525 27848_0 27848_1 60159_0
1526 405_0 414_3 38142_0
1527 28030_0 28030_1 83306_0
1528 1440_0 1440_1 94659_0
1529 22870_0 22870_1 34035_0
1530 18192_0 18192_1 27397_0
1531 95066_0 95066_1 17144_0
1532 42143_0 42143_1 6154_0
1533 407_6 414_4 96022_0
1534 70426_0 70426_1 33510_0
1535 270_6 279_1 15871_0
1536 75530_0 75530_1 98388_0
1537 406_4 422_16 94936_0
1538 83761_0 83761_1 32611_0
1539 58240_0 58240_1 76122_0
1540 1551_0 1551_1 1329_0
1541 279_2 271_6 39740_0
1542 16096_0 16096_1 78522_0
1543 61393_0 61393_1 23635_0
1544 273_5 278_8 64356_0
1545 48600_0 48600_1 27372_0
1546 527_1 522_2 80538_0
1547 35041_0 35041_1 69621_0
1548 54593_0 54593_1 22117_0
1549 407_3 411_1 34040_0
1550 216_5 228_2 27658_2
1551 8910_0 8910_1 86767_0
1552 114_6 97_0 31796_0
1553 417_3 422_17 97549_0
1554 34583_0 34583_1 46070_0
1555 21904_0 21904_1 77154_0
1556 100044_0 100044_1 8082_0
1557 93171_0 93171_1 17052_0
1558 76620_0 76620_1 33439_0
1559 86737_0 86737_1 28521_0
1560 60784_0 60784_1 81221_0
1561 73928_0 73928_1 18943_0
1562 66237_0 66237_1 48132_0
1563 28907_0 28907_1 10844_0
1564 30371_0 30371_1 37192_0
1565 96130_0 96130_1 55477_0
1566 452_1 460_3 55522_0
1567 44613_0 44613_1 77417_0
1568 166_7 173_3 35691_0
1569 80996_1 80996_2 82067_1
1570 60388_2 60388_3 20414_0
1571 86009_0 86009_1 99153_0
1572 42015_0 42015_1 77543_0
1573 16116_0 16116_1 93122_0
1574 66593_1 66593_2 26411_0
1575 72407_0 72407_1 27455_0
1576 6646_0 6646_1 74639_0
1577 291_4 311_3 8208_2
1578 67299_0 67299_1 92901_1
1579 64656_0 64656_1 72904_0
1580 409_3 426_14 92989_0
1581 25084_0 25084_1 7117_0
1582 3009_0 3009_1 51624_0
1583 270_7 287_0 49524_2
1584 246_1 243_2 65884_0
1585 166_8 150_6 94112_11
1586 91954_0 91954_1 84395_0
1587 3220_0 3220_1 89569_0
1588 47278_0 47278_1 36524_0
1589 6821_0 6821_1 43584_0
1590 519_3 526_4 73193_0
1591 78319_0 78319_1 944_0
1592 281_4 273_6 70743_0
1593 76344_0 76344_1 19721_0
1594 415_9 422_1 55869_0
1595 98803_0 98803_1 62675_1
1596 6006_0 6006_1 22029_0
1597 54525_0 54525_1 75753_0
1598 34263_0 34263_1 16483_0
1599 749_0 749_1 89585_0
1600 43_1 37_10 24597_0
1601 418_3 434_2 50039_0
1602 91964_0 91964_1 6111_0
1603 85122_0 85122_1 91536_0
1604 20301_0 20301_1 97943_0
1605 36479_0 36479_1 97286_0
1606 96885_0 96885_1 25678_0
1607 5620_0 5620_1 87085_0
1608 95771_0 95771_1 33505_0
1609 50640_0 50640_1 30158_0
1610 60797_0 60797_1 93299_0
1611 286_5 287_0 12582_1
1612 305_3 300_7 35348_0
1613 47259_0 47259_1 46866_0
1614 1413_0 1413_1 99683_0
1615 63359_0 63359_1 29578_0
1616 30643_0 30643_1 82016_0
1617 421_4 427_4 32724_3
1618 83334_0 83334_1 83470_0
1619 70150_0 70150_1 59440_0
1620 95757_0 95757_1 89802_0
1621 51299_0 51299_1 32461_0
1622 452_2 455_1 92668_0
1623 76018_0 76018_1 47167_0
1624 94922_0 94922_1 2894_0
1625 99388_0 99388_1 44803_0
1626 73120_0 73120_1 53828_0
1627 67886_0 67886_1 58264_0
1628 59836_0 59836_1 10332_0
1629 21927_0 21927_1 83590_0
1630 92530_0 92530_1 51891_0
1631 417_4 426_15 45987_0
1632 11097_0 11097_1 11898_0
1633 23664_0 23664_1 70303_0
1634 31309_0 31309_1 53542_0
1635 64569_0 64569_1 88000_0
1636 1131_0 1131_1 27274_0
1637 80644_0 80644_1 55275_0
1638 30536_0 30536_1 11878_0
1639 31465_0 31465_1 86173_0
1640 22940_0 22940_1 1467_0
1641 276_15 268_12 93852_0
1642 76035_0 76035_1 18093_0
1643 24677_0 24677_1 46019_0
1644 86746_0 86746_1 65784_0
1645 13148_0 13148_1 85132_0
1646 15477_0 15477_1 4984_0
1647 98441_0 98441_1 45204_0
1648 65270_0 65270_1 74984_0
1649 48026_0 48026_1 38135_0
1650 37351_0 37351_1 79835_0
1651 55050_0 55050_1 24573_0
1652 408_8 426_16 33225_0
1653 62247_0 62247_1 83094_0
1654 6276_0 6276_1 22351_0
